date,hour,season,peak,RIC,spot,forecast,value_bl,value_gas
2024-07-30,12,summer,1,HEEGRAUCH,65,87.2760052149491,135.18,34.2106091991992
2024-07-30,13,summer,1,HEEGRAUCH,78.76,88.3973026410661,135.18,34.2106091991992
2024-07-30,14,summer,1,HEEGRAUCH,86.4,93.3496196891412,135.18,34.2106091991992
2024-07-30,15,summer,1,HEEGRAUCH,96.93,100.634283600741,135.18,34.2106091991992
2024-07-30,16,summer,1,HEEGRAUCH,85.14,121.018962016444,135.18,34.2106091991992
2024-07-30,17,summer,1,HEEGRAUCH,84.93,152.690006359807,135.18,34.2106091991992
2024-07-30,18,summer,1,HEEGRAUCH,104.97,181.626533336304,135.18,34.2106091991992
2024-07-30,19,summer,1,HEEGRAUCH,116.18,229.585556214598,135.18,34.2106091991992
2024-07-30,20,summer,1,HEEGRAUCH,162.5,287.08696525904,135.18,34.2106091991992
2024-07-30,21,summer,0,HEEGRAUCH,208.04,257.067937256213,135.18,34.2106091991992
2024-07-30,22,summer,0,HEEGRAUCH,157.65,188.345170806338,135.18,34.2106091991992
2024-07-30,23,summer,0,HEEGRAUCH,127.07,149.378965865644,135.18,34.2106091991992
2024-07-30,24,summer,0,HEEGRAUCH,99.04,130.7321761604,135.18,34.2106091991992
2024-07-31,1,summer,0,HEEGRAUCH,98.3,129.446798164453,135.18,34.1667688229038
2024-07-31,2,summer,0,HEEGRAUCH,100.83,121.504453505255,135.18,34.1667688229038
2024-07-31,3,summer,0,HEEGRAUCH,97.87,119.51242310229,135.18,34.1667688229038
2024-07-31,4,summer,0,HEEGRAUCH,87.77,119.142807092098,135.18,34.1667688229038
2024-07-31,5,summer,0,HEEGRAUCH,83.69,119.704213582584,135.18,34.1667688229038
2024-07-31,6,summer,0,HEEGRAUCH,98.69,126.886698395728,135.18,34.1667688229038
2024-07-31,7,summer,0,HEEGRAUCH,110.95,145.718963480499,135.18,34.1667688229038
2024-07-31,8,summer,0,HEEGRAUCH,104.42,164.496989522475,135.18,34.1667688229038
2024-07-31,9,summer,1,HEEGRAUCH,95.52,141.633441932421,135.18,34.1667688229038
2024-07-31,10,summer,1,HEEGRAUCH,78.65,112.350928608377,135.18,34.1667688229038
2024-07-31,11,summer,1,HEEGRAUCH,55.89,94.2206447404013,135.18,34.1667688229038
2024-07-31,12,summer,1,HEEGRAUCH,36.5,86.1207155547239,135.18,34.1667688229038
2024-07-31,13,summer,1,HEEGRAUCH,50,87.2852020976291,135.18,34.1667688229038
2024-07-31,14,summer,1,HEEGRAUCH,55.3,92.2837282278135,135.18,34.1667688229038
2024-07-31,15,summer,1,HEEGRAUCH,61.32,99.5724053758823,135.18,34.1667688229038
2024-07-31,16,summer,1,HEEGRAUCH,90.42,119.933609260356,135.18,34.1667688229038
2024-07-31,17,summer,1,HEEGRAUCH,100.27,151.492476949487,135.18,34.1667688229038
2024-07-31,18,summer,1,HEEGRAUCH,100.61,180.320207105232,135.18,34.1667688229038
2024-07-31,19,summer,1,HEEGRAUCH,148,228.091300779668,135.18,34.1667688229038
2024-07-31,20,summer,1,HEEGRAUCH,215,285.366217612387,135.18,34.1667688229038
2024-07-31,21,summer,0,HEEGRAUCH,279.85,255.341170157616,135.18,34.1667688229038
2024-07-31,22,summer,0,HEEGRAUCH,214.92,186.9811218304,135.18,34.1667688229038
2024-07-31,23,summer,0,HEEGRAUCH,142.8,148.297664690632,135.18,34.1667688229038
2024-07-31,24,summer,0,HEEGRAUCH,103.08,129.733711420047,135.18,34.1667688229038
2024-08-01,1,summer,0,HEEGRAUCH,108.05,125.391584388265,129.83,33.8765027113546
2024-08-01,2,summer,0,HEEGRAUCH,113.75,117.528872114495,129.83,33.8765027113546
2024-08-01,3,summer,0,HEEGRAUCH,101.88,115.539461272418,129.83,33.8765027113546
2024-08-01,4,summer,0,HEEGRAUCH,98.38,115.221045199585,129.83,33.8765027113546
2024-08-01,5,summer,0,HEEGRAUCH,101.86,115.639762563683,129.83,33.8765027113546
2024-08-01,6,summer,0,HEEGRAUCH,110,122.563993460251,129.83,33.8765027113546
2024-08-01,7,summer,0,HEEGRAUCH,118.87,141.552851111924,129.83,33.8765027113546
2024-08-01,8,summer,0,HEEGRAUCH,113,159.67524706954,129.83,33.8765027113546
2024-08-01,9,summer,1,HEEGRAUCH,105.95,137.179677176507,129.83,33.8765027113546
2024-08-01,10,summer,1,HEEGRAUCH,90.1,107.983274647406,129.83,33.8765027113546
2024-08-01,11,summer,1,HEEGRAUCH,76.95,90.0169227188096,129.83,33.8765027113546
2024-08-01,12,summer,1,HEEGRAUCH,75,81.8719449130512,129.83,33.8765027113546
2024-08-01,13,summer,1,HEEGRAUCH,90,83.1434653705201,129.83,33.8765027113546
2024-08-01,14,summer,1,HEEGRAUCH,96.85,88.252395095465,129.83,33.8765027113546
2024-08-01,15,summer,1,HEEGRAUCH,95.48,95.4724022392639,129.83,33.8765027113546
2024-08-01,16,summer,1,HEEGRAUCH,113.75,115.684161144739,129.83,33.8765027113546
2024-08-01,17,summer,1,HEEGRAUCH,115,146.728674640871,129.83,33.8765027113546
2024-08-01,18,summer,1,HEEGRAUCH,116.24,175.100872787786,129.83,33.8765027113546
2024-08-01,19,summer,1,HEEGRAUCH,184.11,222.307693005065,129.83,33.8765027113546
2024-08-01,20,summer,1,HEEGRAUCH,297.6,278.904358977949,129.83,33.8765027113546
2024-08-01,21,summer,0,HEEGRAUCH,320.37,249.096077433755,129.83,33.8765027113546
2024-08-01,22,summer,0,HEEGRAUCH,208,182.080959097747,129.83,33.8765027113546
2024-08-01,23,summer,0,HEEGRAUCH,125.29,144.307797211118,129.83,33.8765027113546
2024-08-01,24,summer,0,HEEGRAUCH,115.12,126.038904846074,129.83,33.8765027113546
2024-08-02,1,summer,0,HEEGRAUCH,114.42,123.939370847506,129.83,33.8360866911373
2024-08-02,2,summer,0,HEEGRAUCH,113.25,116.103394389238,129.83,33.8360866911373
2024-08-02,3,summer,0,HEEGRAUCH,112.13,114.105761113277,129.83,33.8360866911373
2024-08-02,4,summer,0,HEEGRAUCH,109.3,113.780164274964,129.83,33.8360866911373
2024-08-02,5,summer,0,HEEGRAUCH,109.3,114.148214266901,129.83,33.8360866911373
2024-08-02,6,summer,0,HEEGRAUCH,112,121.00705348996,129.83,33.8360866911373
2024-08-02,7,summer,0,HEEGRAUCH,117.22,140.145733950283,129.83,33.8360866911373
2024-08-02,8,summer,0,HEEGRAUCH,119.69,158.064223532573,129.83,33.8360866911373
2024-08-02,9,summer,1,HEEGRAUCH,112.75,135.622682340859,129.83,33.8360866911373
2024-08-02,10,summer,1,HEEGRAUCH,104.42,106.425234095422,129.83,33.8360866911373
2024-08-02,11,summer,1,HEEGRAUCH,87.75,88.4963387515115,129.83,33.8360866911373
2024-08-02,12,summer,1,HEEGRAUCH,75.47,80.3253049798516,129.83,33.8360866911373
2024-08-02,13,summer,1,HEEGRAUCH,95,81.6450198601405,129.83,33.8360866911373
2024-08-02,14,summer,1,HEEGRAUCH,99.52,86.8022462644252,129.83,33.8360866911373
2024-08-02,15,summer,1,HEEGRAUCH,106.72,94.0240210933515,129.83,33.8360866911373
2024-08-02,16,summer,1,HEEGRAUCH,106.28,114.200296838821,129.83,33.8360866911373
2024-08-02,17,summer,1,HEEGRAUCH,113.34,145.065343272135,129.83,33.8360866911373
2024-08-02,18,summer,1,HEEGRAUCH,139.28,173.282535560676,129.83,33.8360866911373
2024-08-02,19,summer,1,HEEGRAUCH,157.92,220.239467108136,129.83,33.8360866911373
2024-08-02,20,summer,1,HEEGRAUCH,212.1,276.53380678016,129.83,33.8360866911373
2024-08-02,21,summer,0,HEEGRAUCH,228,246.792106809213,129.83,33.8360866911373
2024-08-02,22,summer,0,HEEGRAUCH,165,180.286176874351,129.83,33.8360866911373
2024-08-02,23,summer,0,HEEGRAUCH,119.63,142.923393564367,129.83,33.8360866911373
2024-08-02,24,summer,0,HEEGRAUCH,112.83,124.760236309201,129.83,33.8360866911373
2024-08-03,1,summer,0,HEEGRAUCH,118.2,132.804912920751,129.83,33.7998760003274
2024-08-03,2,summer,0,HEEGRAUCH,117.16,125.416804740341,129.83,33.7998760003274
2024-08-03,3,summer,0,HEEGRAUCH,114.62,122.398232923564,129.83,33.7998760003274
2024-08-03,4,summer,0,HEEGRAUCH,113,119.27001353772,129.83,33.7998760003274
2024-08-03,5,summer,0,HEEGRAUCH,113.46,114.614253158291,129.83,33.7998760003274
2024-08-03,6,summer,0,HEEGRAUCH,111.33,110.018971210956,129.83,33.7998760003274
2024-08-03,7,summer,0,HEEGRAUCH,113.9,112.101438207356,129.83,33.7998760003274
2024-08-03,8,summer,0,HEEGRAUCH,114.62,119.825459124058,129.83,33.7998760003274
2024-08-03,9,summer,0,HEEGRAUCH,111.44,102.177387774326,129.83,33.7998760003274
2024-08-03,10,summer,0,HEEGRAUCH,101.99,87.4751744298282,129.83,33.7998760003274
2024-08-03,11,summer,0,HEEGRAUCH,98.29,81.2144754963923,129.83,33.7998760003274
2024-08-03,12,summer,0,HEEGRAUCH,60.01,78.9839574504593,129.83,33.7998760003274
2024-08-03,13,summer,0,HEEGRAUCH,100,80.0194881277571,129.83,33.7998760003274
2024-08-03,14,summer,0,HEEGRAUCH,101.15,79.0293072187107,129.83,33.7998760003274
2024-08-03,15,summer,0,HEEGRAUCH,105,82.7725926699079,129.83,33.7998760003274
2024-08-03,16,summer,0,HEEGRAUCH,109.77,97.2600466807668,129.83,33.7998760003274
2024-08-03,17,summer,0,HEEGRAUCH,115.51,125.089024690891,129.83,33.7998760003274
2024-08-03,18,summer,0,HEEGRAUCH,129.32,153.514694152429,129.83,33.7998760003274
2024-08-03,19,summer,0,HEEGRAUCH,126.71,200.43044443476,129.83,33.7998760003274
2024-08-03,20,summer,0,HEEGRAUCH,166.7,250.438709773364,129.83,33.7998760003274
2024-08-03,21,summer,0,HEEGRAUCH,187.97,229.690420655256,129.83,33.7998760003274
2024-08-03,22,summer,0,HEEGRAUCH,174,173.845570047269,129.83,33.7998760003274
2024-08-03,23,summer,0,HEEGRAUCH,134.3,137.443279040384,129.83,33.7998760003274
2024-08-03,24,summer,0,HEEGRAUCH,118.52,121.828595757478,129.83,33.7998760003274
2024-08-04,1,summer,0,HEEGRAUCH,179.68,125.654907662169,129.83,33.7694106886629
2024-08-04,2,summer,0,HEEGRAUCH,166.05,118.462972234212,129.83,33.7694106886629
2024-08-04,3,summer,0,HEEGRAUCH,149.5,115.478555699405,129.83,33.7694106886629
2024-08-04,4,summer,0,HEEGRAUCH,151.87,112.487165875378,129.83,33.7694106886629
2024-08-04,5,summer,0,HEEGRAUCH,126.58,107.454973294116,129.83,33.7694106886629
2024-08-04,6,summer,0,HEEGRAUCH,114.92,102.28255370151,129.83,33.7694106886629
2024-08-04,7,summer,0,HEEGRAUCH,111.84,105.164797105789,129.83,33.7694106886629
2024-08-04,8,summer,0,HEEGRAUCH,102,111.589623875404,129.83,33.7694106886629
2024-08-04,9,summer,0,HEEGRAUCH,102,94.0283862566115,129.83,33.7694106886629
2024-08-04,10,summer,0,HEEGRAUCH,99.21,79.3509167023592,129.83,33.7694106886629
2024-08-04,11,summer,0,HEEGRAUCH,90,73.1032903193909,129.83,33.7694106886629
2024-08-04,12,summer,0,HEEGRAUCH,54.8,70.8064211632965,129.83,33.7694106886629
2024-08-04,13,summer,0,HEEGRAUCH,95.84,71.9911875538674,129.83,33.7694106886629
2024-08-04,14,summer,0,HEEGRAUCH,114.04,71.0476016384726,129.83,33.7694106886629
2024-08-04,15,summer,0,HEEGRAUCH,114.1,74.7299066379039,129.83,33.7694106886629
2024-08-04,16,summer,0,HEEGRAUCH,111.13,88.9625478708967,129.83,33.7694106886629
2024-08-04,17,summer,0,HEEGRAUCH,111.13,115.470912770308,129.83,33.7694106886629
2024-08-04,18,summer,0,HEEGRAUCH,114.77,143.001580236391,129.83,33.7694106886629
2024-08-04,19,summer,0,HEEGRAUCH,131.91,188.730391934359,129.83,33.7694106886629
2024-08-04,20,summer,0,HEEGRAUCH,166.25,237.291678617502,129.83,33.7694106886629
2024-08-04,21,summer,0,HEEGRAUCH,220,217.811689718736,129.83,33.7694106886629
2024-08-04,22,summer,0,HEEGRAUCH,194.68,164.851920752036,129.83,33.7694106886629
2024-08-04,23,summer,0,HEEGRAUCH,145.62,131.018217738902,129.83,33.7694106886629
2024-08-04,24,summer,0,HEEGRAUCH,115.34,115.873806381458,129.83,33.7694106886629
2024-08-05,1,summer,0,HEEGRAUCH,119.77,126.110242168197,129.83,33.7457220114755
2024-08-05,2,summer,0,HEEGRAUCH,117.75,118.158206436712,129.83,33.7457220114755
2024-08-05,3,summer,0,HEEGRAUCH,115.34,116.155175127511,129.83,33.7457220114755
2024-08-05,4,summer,0,HEEGRAUCH,114.75,115.662199892225,129.83,33.7457220114755
2024-08-05,5,summer,0,HEEGRAUCH,112.2,116.202867695886,129.83,33.7457220114755
2024-08-05,6,summer,0,HEEGRAUCH,113.64,123.390106332376,129.83,33.7457220114755
2024-08-05,7,summer,0,HEEGRAUCH,119.77,142.497617325997,129.83,33.7457220114755
2024-08-05,8,summer,0,HEEGRAUCH,130.85,161.197754580648,129.83,33.7457220114755
2024-08-05,9,summer,1,HEEGRAUCH,114.44,138.931147107318,129.83,33.7457220114755
2024-08-05,10,summer,1,HEEGRAUCH,103.28,109.61550120668,129.83,33.7457220114755
2024-08-05,11,summer,1,HEEGRAUCH,85.23,91.5764268108472,129.83,33.7457220114755
2024-08-05,12,summer,1,HEEGRAUCH,89,83.4096393192752,129.83,33.7457220114755
2024-08-05,13,summer,1,HEEGRAUCH,101.22,84.7650996197152,129.83,33.7457220114755
2024-08-05,14,summer,1,HEEGRAUCH,102,89.9277682885675,129.83,33.7457220114755
2024-08-05,15,summer,1,HEEGRAUCH,110.5,97.2905285140593,129.83,33.7457220114755
2024-08-05,16,summer,1,HEEGRAUCH,116.83,117.643925952285,129.83,33.7457220114755
2024-08-05,17,summer,1,HEEGRAUCH,170.84,149.171760162382,129.83,33.7457220114755
2024-08-05,18,summer,1,HEEGRAUCH,189.94,177.857691999395,129.83,33.7457220114755
2024-08-05,19,summer,1,HEEGRAUCH,216.01,225.141674527888,129.83,33.7457220114755
2024-08-05,20,summer,1,HEEGRAUCH,280.19,281.834816817902,129.83,33.7457220114755
2024-08-05,21,summer,0,HEEGRAUCH,313.14,250.792627051539,129.83,33.7457220114755
2024-08-05,22,summer,0,HEEGRAUCH,230,183.049100298204,129.83,33.7457220114755
2024-08-05,23,summer,0,HEEGRAUCH,166.05,144.856283023212,129.83,33.7457220114755
2024-08-05,24,summer,0,HEEGRAUCH,114.84,126.503614835386,129.83,33.7457220114755
2024-08-06,1,summer,0,HEEGRAUCH,119.77,126.503778857281,129.83,33.7296397784392
2024-08-06,2,summer,0,HEEGRAUCH,117.77,118.525295194206,129.83,33.7296397784392
2024-08-06,3,summer,0,HEEGRAUCH,116.06,116.517410688159,129.83,33.7296397784392
2024-08-06,4,summer,0,HEEGRAUCH,114.02,115.975185482664,129.83,33.7296397784392
2024-08-06,5,summer,0,HEEGRAUCH,114.49,116.557464197121,129.83,33.7296397784392
2024-08-06,6,summer,0,HEEGRAUCH,115,123.831522356435,129.83,33.7296397784392
2024-08-06,7,summer,0,HEEGRAUCH,125.16,142.963662484951,129.83,33.7296397784392
2024-08-06,8,summer,0,HEEGRAUCH,139.44,161.853930478343,129.83,33.7296397784392
2024-08-06,9,summer,1,HEEGRAUCH,112.29,139.645565750638,129.83,33.7296397784392
2024-08-06,10,summer,1,HEEGRAUCH,100.01,110.293713177356,129.83,33.7296397784392
2024-08-06,11,summer,1,HEEGRAUCH,57.67,92.2253462173504,129.83,33.7296397784392
2024-08-06,12,summer,1,HEEGRAUCH,41.85,84.0550109755869,129.83,33.7296397784392
2024-08-06,13,summer,1,HEEGRAUCH,53.5,85.4258796796917,129.83,33.7296397784392
2024-08-06,14,summer,1,HEEGRAUCH,85,90.5971541115229,129.83,33.7296397784392
2024-08-06,15,summer,1,HEEGRAUCH,115,98.0039261794668,129.83,33.7296397784392
2024-08-06,16,summer,1,HEEGRAUCH,117.75,118.40488755427,129.83,33.7296397784392
2024-08-06,17,summer,1,HEEGRAUCH,121,150.08950091977,129.83,33.7296397784392
2024-08-06,18,summer,1,HEEGRAUCH,128.4,178.882713464504,129.83,33.7296397784392
2024-08-06,19,summer,1,HEEGRAUCH,190,226.211861553316,129.83,33.7296397784392
2024-08-06,20,summer,1,HEEGRAUCH,234.5,282.959883503417,129.83,33.7296397784392
2024-08-06,21,summer,0,HEEGRAUCH,347.47,251.561465993105,129.83,33.7296397784392
2024-08-06,22,summer,0,HEEGRAUCH,233,183.554047394144,129.83,33.7296397784392
2024-08-06,23,summer,0,HEEGRAUCH,136.27,145.201953771721,129.83,33.7296397784392
2024-08-06,24,summer,0,HEEGRAUCH,115.01,126.810983136822,129.83,33.7296397784392
2024-08-07,1,summer,0,HEEGRAUCH,118.56,125.249443301621,129.83,33.7216968110032
2024-08-07,2,summer,0,HEEGRAUCH,117.37,117.297122952074,129.83,33.7216968110032
2024-08-07,3,summer,0,HEEGRAUCH,115.35,115.275069326537,129.83,33.7216968110032
2024-08-07,4,summer,0,HEEGRAUCH,114.29,114.719202313584,129.83,33.7216968110032
2024-08-07,5,summer,0,HEEGRAUCH,111.98,115.262703806991,129.83,33.7216968110032
2024-08-07,6,summer,0,HEEGRAUCH,112.71,122.49639204219,129.83,33.7216968110032
2024-08-07,7,summer,0,HEEGRAUCH,126.82,141.778991128243,129.83,33.7216968110032
2024-08-07,8,summer,0,HEEGRAUCH,128.66,160.500554829571,129.83,33.7216968110032
2024-08-07,9,summer,1,HEEGRAUCH,109.5,138.346278320196,129.83,33.7216968110032
2024-08-07,10,summer,1,HEEGRAUCH,95,108.987455065536,129.83,33.7216968110032
2024-08-07,11,summer,1,HEEGRAUCH,73.82,90.9499161761051,129.83,33.7216968110032
2024-08-07,12,summer,1,HEEGRAUCH,62.8,82.7529082030762,129.83,33.7216968110032
2024-08-07,13,summer,1,HEEGRAUCH,53.55,84.1645797479913,129.83,33.7216968110032
2024-08-07,14,summer,1,HEEGRAUCH,65.44,89.3840154540735,129.83,33.7216968110032
2024-08-07,15,summer,1,HEEGRAUCH,70.01,96.8027730435218,129.83,33.7216968110032
2024-08-07,16,summer,1,HEEGRAUCH,98.94,117.181543309976,129.83,33.7216968110032
2024-08-07,17,summer,1,HEEGRAUCH,119.79,148.716896817161,129.83,33.7216968110032
2024-08-07,18,summer,1,HEEGRAUCH,124,177.375061526774,129.83,33.7216968110032
2024-08-07,19,summer,1,HEEGRAUCH,184.27,224.464132964052,129.83,33.7216968110032
2024-08-07,20,summer,1,HEEGRAUCH,238.6,280.920649418494,129.83,33.7216968110032
2024-08-07,21,summer,0,HEEGRAUCH,330,249.553302149462,129.83,33.7216968110032
2024-08-07,22,summer,0,HEEGRAUCH,208.8,181.997152311376,129.83,33.7216968110032
2024-08-07,23,summer,0,HEEGRAUCH,160,144.01244266902,129.83,33.7216968110032
2024-08-07,24,summer,0,HEEGRAUCH,120.36,125.714207964193,129.83,33.7216968110032
2024-08-08,1,summer,0,HEEGRAUCH,129.09,123.226255844966,129.83,33.7223516835605
2024-08-08,2,summer,0,HEEGRAUCH,119.49,115.325142657752,129.83,33.7223516835605
2024-08-08,3,summer,0,HEEGRAUCH,113.6,113.285781303476,129.83,33.7223516835605
2024-08-08,4,summer,0,HEEGRAUCH,112.56,112.733199165041,129.83,33.7223516835605
2024-08-08,5,summer,0,HEEGRAUCH,107.63,113.199102176315,129.83,33.7223516835605
2024-08-08,6,summer,0,HEEGRAUCH,115.3,120.332262219385,129.83,33.7223516835605
2024-08-08,7,summer,0,HEEGRAUCH,126.9,139.833397521217,129.83,33.7223516835605
2024-08-08,8,summer,0,HEEGRAUCH,124.58,158.222042993491,129.83,33.7223516835605
2024-08-08,9,summer,1,HEEGRAUCH,114.29,136.121263818224,129.83,33.7223516835605
2024-08-08,10,summer,1,HEEGRAUCH,106.81,106.766193899733,129.83,33.7223516835605
2024-08-08,11,summer,1,HEEGRAUCH,87.49,88.7804341622616,129.83,33.7223516835605
2024-08-08,12,summer,1,HEEGRAUCH,71.57,80.5467906894795,129.83,33.7223516835605
2024-08-08,13,summer,1,HEEGRAUCH,56.97,82.0107072435717,129.83,33.7223516835605
2024-08-08,14,summer,1,HEEGRAUCH,60.28,87.2931933744892,129.83,33.7223516835605
2024-08-08,15,summer,1,HEEGRAUCH,64.35,94.7113190381554,129.83,33.7223516835605
2024-08-08,16,summer,1,HEEGRAUCH,96.13,115.036585061277,129.83,33.7223516835605
2024-08-08,17,summer,1,HEEGRAUCH,122.01,146.276086088102,129.83,33.7223516835605
2024-08-08,18,summer,1,HEEGRAUCH,133.44,174.687788438978,129.83,33.7223516835605
2024-08-08,19,summer,1,HEEGRAUCH,215,221.401992520833,129.83,33.7223516835605
2024-08-08,20,summer,1,HEEGRAUCH,269.25,277.403006488533,129.83,33.7223516835605
2024-08-08,21,summer,0,HEEGRAUCH,338.47,246.244913210714,129.83,33.7223516835605
2024-08-08,22,summer,0,HEEGRAUCH,235.8,179.47487656071,129.83,33.7223516835605
2024-08-08,23,summer,0,HEEGRAUCH,160.09,142.116829945607,129.83,33.7223516835605
2024-08-08,24,summer,0,HEEGRAUCH,116.3,123.970001758678,129.83,33.7223516835605
2024-08-09,1,summer,0,HEEGRAUCH,116.13,121.645402969329,129.83,33.7319988672588
2024-08-09,2,summer,0,HEEGRAUCH,113.18,113.782872083559,129.83,33.7319988672588
2024-08-09,3,summer,0,HEEGRAUCH,108.94,111.728190860386,129.83,33.7319988672588
2024-08-09,4,summer,0,HEEGRAUCH,101.99,111.16914964412,129.83,33.7319988672588
2024-08-09,5,summer,0,HEEGRAUCH,98.01,111.578331375808,129.83,33.7319988672588
2024-08-09,6,summer,0,HEEGRAUCH,114.08,118.646285810857,129.83,33.7319988672588
2024-08-09,7,summer,0,HEEGRAUCH,122.42,138.34281722413,129.83,33.7319988672588
2024-08-09,8,summer,0,HEEGRAUCH,119.18,156.495438766576,129.83,33.7319988672588
2024-08-09,9,summer,1,HEEGRAUCH,105.26,134.450117446407,129.83,33.7319988672588
2024-08-09,10,summer,1,HEEGRAUCH,97.7,105.088136003855,129.83,33.7319988672588
2024-08-09,11,summer,1,HEEGRAUCH,59.69,87.1326871103608,129.83,33.7319988672588
2024-08-09,12,summer,1,HEEGRAUCH,55,78.8685214504171,129.83,33.7319988672588
2024-08-09,13,summer,1,HEEGRAUCH,50.24,80.3766596415677,129.83,33.7319988672588
2024-08-09,14,summer,1,HEEGRAUCH,91.95,85.7097300908715,129.83,33.7319988672588
2024-08-09,15,summer,1,HEEGRAUCH,113.49,93.1387775206125,129.83,33.7319988672588
2024-08-09,16,summer,1,HEEGRAUCH,115.69,113.431131430253,129.83,33.7319988672588
2024-08-09,17,summer,1,HEEGRAUCH,118,144.452385270761,129.83,33.7319988672588
2024-08-09,18,summer,1,HEEGRAUCH,152.51,172.681991529162,129.83,33.7319988672588
2024-08-09,19,summer,1,HEEGRAUCH,185.87,219.091836830281,129.83,33.7319988672588
2024-08-09,20,summer,1,HEEGRAUCH,194.05,274.722529680644,129.83,33.7319988672588
2024-08-09,21,summer,0,HEEGRAUCH,234.5,243.67047858621,129.83,33.7319988672588
2024-08-09,22,summer,0,HEEGRAUCH,170,177.501416281462,129.83,33.7319988672588
2024-08-09,23,summer,0,HEEGRAUCH,134.01,140.643636402349,129.83,33.7319988672588
2024-08-09,24,summer,0,HEEGRAUCH,123.98,122.611682093209,129.83,33.7319988672588
2024-08-10,1,summer,0,HEEGRAUCH,170.07,130.379187516293,129.83,33.7507764202659
2024-08-10,2,summer,0,HEEGRAUCH,134.47,122.97551957175,129.83,33.7507764202659
2024-08-10,3,summer,0,HEEGRAUCH,123.28,119.901125298381,129.83,33.7507764202659
2024-08-10,4,summer,0,HEEGRAUCH,113.33,116.542542476724,129.83,33.7507764202659
2024-08-10,5,summer,0,HEEGRAUCH,112.56,111.915660006467,129.83,33.7507764202659
2024-08-10,6,summer,0,HEEGRAUCH,111.12,107.521499557369,129.83,33.7507764202659
2024-08-10,7,summer,0,HEEGRAUCH,110.89,110.237741625695,129.83,33.7507764202659
2024-08-10,8,summer,0,HEEGRAUCH,115.78,118.179960959423,129.83,33.7507764202659
2024-08-10,9,summer,0,HEEGRAUCH,99.5,100.935118718036,129.83,33.7507764202659
2024-08-10,10,summer,0,HEEGRAUCH,70.76,86.0523256000739,129.83,33.7507764202659
2024-08-10,11,summer,0,HEEGRAUCH,50,79.7287251061306,129.83,33.7507764202659
2024-08-10,12,summer,0,HEEGRAUCH,28.49,77.4049986332444,129.83,33.7507764202659
2024-08-10,13,summer,0,HEEGRAUCH,50,78.6259327794671,129.83,33.7507764202659
2024-08-10,14,summer,0,HEEGRAUCH,85.53,77.7969795493402,129.83,33.7507764202659
2024-08-10,15,summer,0,HEEGRAUCH,95.76,81.7633010264284,129.83,33.7507764202659
